,Dip,BI,Kurtosis,DropOutRate,MeanNZ,DenPeak,Amplitude,gaussian_prob1,gaussian_prob2,gaussian_mean1,gaussian_mean2,gaussian_variance,mean,variance,unimodal_margin_quantile,unimodal_low_quantile,unimodal_high_quantile,IQR,q50,bim_thresh_down,bim_thresh_up,Category
Elovl5,0.0,1.8277887276027889,-1.3672486351610398,0.019927536231884056,5.480884106198595,8.277345946598622,11.2184257884,0.47344696414316156,0.526553035856838,2.834709105784845,7.652750805376307,1.7322181182879333,5.480884106198595,7.077854964274849,0.25,2.92039829098,7.9759032346200005,5.055504943640001,5.65552695544,4.11381582359,6.26746372676,Bimodal
Mis18bp1,0.0,2.5808668709048153,-1.1959896428975247,0.2711352657004831,3.6681488246297334,0.3634926964904428,10.4851096709,0.7444783217477798,0.25552167825222355,1.052210394610322,7.397558213686816,1.149898393879739,3.6681488246297334,8.445015617420523,0.25,1.3153246378599999,6.7430455543250005,5.427720916465001,2.15267353177,3.84575268604,4.95482845105,Bimodal
Phf10,0.0,2.2565536447273318,-1.4570383399980036,0.12439613526570048,4.495863684978595,1.7233054600543296,10.6262881431,0.5953545714094526,0.4046454285905491,1.62543536945121,7.337004276790179,1.5433692662595353,4.495863684978596,8.229310131441485,0.25,1.84130657934,7.262752084265,5.421445504925,3.738524318445,3.78354011907,5.38045692876,Bimodal
Sgta,0.0,2.482928643340782,-1.3589899869659159,0.06823671497584541,5.624588953929577,7.835649773735253,11.8472930278,0.40588223726618317,0.5941177627338163,1.7776014265559108,7.606721966787424,1.3290771078296435,5.624588953929576,8.066630466990857,0.25,2.573439685645,7.965471675385,5.39203198974,6.82428551421,3.89393511585,5.29557137208,Bimodal
B3galnt2,0.0,2.1468514384471318,-1.5142950954902321,0.09963768115942029,4.6778642218346995,1.5395931393156195,10.3190275569,0.5579986861569551,0.44200131384304386,1.7468020568040132,7.323642088695378,1.6642904696055134,4.6778642218346995,8.193182826481658,0.25,1.913752686005,7.51957507709,5.605822391085,4.4561307189,3.71195027902,5.50378582574,Bimodal
Zfp518a,1.7887429439866764e-06,2.312828164684703,-1.174998659792166,0.36533816425120774,3.5380991287947428,0.17825874263493757,10.7097765615,0.7551010874423596,0.24489891255764504,0.7973251628855118,6.710668387370772,1.2088471533208176,3.538099128794743,7.527145132076947,0.25,1.13640203301,6.149838717305,5.013436684295,2.31308491135,3.37856136017,4.59041987725,Bimodal
Trdv4,0.9028571428571428,4.967847121079277,0.2034178973451244,0.9969806763285024,2.2264879070486,0.006258664722979021,8.1164774053,0.9993961352657005,0.0006038647342995169,0.0018223336132586103,8.1164774053,0.0016102044268173012,2.2264879070486,10.940739522388077,0.25,0.553308055518,1.26481192967,0.711503874152,0.754938213043,1.26481192967,8.1164774053,Discarded
Adsl,2.746815658771773e-05,2.0919711292256675,-0.7778049083659258,0.006642512077294686,6.818398117793869,8.60313408708713,11.5535315371,0.291271617252541,0.7087283827474579,3.033326289620516,8.31007352786496,1.3134066244094778,6.818398117793869,6.80386539570014,0.25,4.6642059288,8.8074844434,4.1432785145999995,7.8493893794,4.69999831938,6.19814509853,Bimodal
Selenop,6.239322115297874e-06,2.0681902001622334,-0.6898504545651418,0.010869565217391304,6.8334188754897065,8.590944113100417,12.2653826697,0.2740801568923212,0.7259198431076788,2.536163719551363,8.353581308984914,1.5741488259634726,6.833418875489706,7.895979785839839,0.25,4.6257529520825,8.9520739363125,4.32632098423,7.82178919719,4.35679252248,5.98076784732,Bimodal
Mfsd14b,0.0,2.3298901382579915,-1.5636111265552866,0.09118357487922706,5.051349866710334,8.091142728121733,10.9251957283,0.5141479138480644,0.48585208615193554,1.7384605794984618,7.609155035068934,1.5859891764814553,5.051349866710334,8.897535962545366,0.25,2.03044072548,7.95987595278,5.9294352273,5.42854984784,3.85954562934,5.49460951809,Bimodal
Tmem170b,0.0006738838020522442,1.9890824286070359,-0.01342801861034948,0.06038647342995169,3.324404109673608,1.7816957975620544,10.6620946517,0.783483767895797,0.2165162321042044,1.9470295647575173,7.381381959688249,1.2662238707384657,3.324404109673608,6.015809413811593,0.25,1.584209312945,4.4108724037075,2.8266630907624997,2.36089588994,4.25778210442,5.6632938854,Bimodal
Mir17hg,0.0,2.308406481442518,-1.1859048051071914,0.28140096618357485,3.6846647118036904,0.30471918757152494,10.1382546199,0.7355287919557452,0.2644712080442448,1.0428705763406558,7.111304026497039,1.3443324866496242,3.68466471180369,8.02584148273192,0.25,1.2620940821950002,6.5251144352625,5.2630203530675,2.405454096575,3.64154312716,4.956844292,Bimodal
Il27ra,0.0,2.608792898703663,-1.344874049647205,0.3894927536231884,3.664164859083195,0.14074153151321744,9.78467451968,0.7541954450062456,0.24580455499374493,0.7030419641046025,6.943598549087333,1.0608189648446413,3.664164859083195,8.342260105338745,0.25,1.1268042323,6.566197815285,5.439393582985,2.12342685231,3.4313879514,4.52659369855,Bimodal
Tab1,0.0,2.367607641209938,-1.3085357308763557,0.3248792270531401,3.7501270784503173,0.19721146931643263,9.52103998214,0.7457190810925154,0.25428091890747995,0.9782323966054711,7.087838661683204,1.2626878685260896,3.7501270784503173,7.7925290924230035,0.25,1.334025170205,6.721755787439999,5.3877306172349995,2.475117844455,3.62491905019,4.88425235401,Bimodal
A230107N01Rik,0.5235771610584211,2.31248514832081,2.825049675186439,0.9456521739130435,1.9024232665350111,-0.0026697209433434455,8.9713793814,0.9933574879227017,0.00664251207729824,0.05131368403673504,7.891553067970523,0.0758470448161014,1.9024232665350111,5.497163691463308,0.25,0.6433313492527499,1.6909038888849999,1.04757253963225,1.012747537985,3.76963013217,6.09773519966,Unimodal
Zswim4,0.9946240093696391,1.563592506726559,0.7691858035291985,0.4221014492753623,2.653299445939329,0.030124429240153683,10.2210640788,0.8798922007495813,0.12010779925041987,0.8818923849054398,6.30573266511192,1.2716491367027007,2.653299445939329,4.613458087456055,0.25,1.10218411196,3.35997894138,2.25779482942,1.84482815168,3.35997894138,4.78273973077,Unimodal
Adgrg1,0.9642071738682375,1.1476270294030992,1.2965329734322557,0.0,9.110752820414554,10.231299890291742,12.479493028025,0.12946229183154412,0.870537708168456,5.196862883286746,9.692808205818846,1.7297023829946714,9.110752820414554,4.010224732071994,0.25,8.161327317975001,10.558646455225,2.3973191372499993,9.659506449590001,5.58367519479,7.85606760371,Unimodal
Arhgap1,0.0,2.12465715855305,-1.4772210200210576,0.08333333333333333,5.083275889627518,7.808897439758529,11.2891957466,0.4877969549109714,0.5122030450890287,1.8192941464630898,7.364703230345243,1.702043667591911,5.083275889627519,8.090590825135676,0.25,2.1604037611575,7.7321265279625,5.571722766805,5.510531545885,3.67618693285,5.48704446275,Bimodal
Slc35b3,0.0,2.4571758222662003,-1.4904176689330402,0.36533816425120774,4.08301365389872,0.1566132148686903,10.4141658288,0.6968827456940543,0.3031172543059581,0.7735750420327858,6.770455368426728,1.2581970650225083,4.08301365389872,7.868978433242506,0.25,1.3603561373650002,6.857006754945,5.49665061758,3.56216825515,3.32549847005,4.57632576681,Bimodal
Arc,0.6423730538217796,3.4195198628003722,0.7612644581236978,0.9897342995169082,2.0885336644211763,-0.005550969164351799,8.22026596528,0.9981884057971014,0.0018115942028985507,0.007548007166497278,7.676072149646667,0.009094247309860862,2.0885336644211763,7.360435071004172,0.25,0.68319352406,1.40286168061,0.71966815655,0.759464758229,2.45102222654,7.22917296344,Discarded
Dus1l,0.0,2.4819192896135083,-1.5878347532509924,0.10748792270531402,5.086570848499335,7.86996195205645,10.2727789026,0.5103509782240537,0.4896490217759459,1.6448949275437168,7.557152193487328,1.418029224076718,5.086570848499335,8.60049682023009,0.25,2.04200835182,7.844449468595,5.802441116775,5.828810261925,3.87975757916,5.32419869586,Bimodal
Serpina3n,0.9583334093264612,1.38276256563387,40.84908821390172,0.8864734299516909,1.4238713819429416,0.000968917263723279,11.2781839133,0.9455054015189839,0.05449459848104378,0.050416751911338265,2.0915453292561286,0.11226980548275711,1.4238713819429414,1.0883396619483163,0.25,0.813938386032,1.7954830833725,0.9815446973405,1.156710305955,1.05957361136,1.4117084886,Unimodal
Mmp2,0.00014714844247143422,2.7826308836540194,-1.0144327126607882,0.7747584541062802,3.1973396186328396,0.006810859560325566,9.77109214803,0.923652399518703,0.07634760048129717,0.19951702290867235,7.019072480541813,0.4235501931408969,3.197339618632839,8.543198187837245,0.25,0.886628765616,6.06722367837,5.1805949127540005,1.55466115261,3.5599978765,4.06877185713,Bimodal
Csf2rb2,0.239489715154235,1.990588307258722,0.025318741579577697,0.6956521739130435,2.7637530933999646,-0.008969093579111076,10.6805105258,0.9218737830045515,0.07812621699545051,0.36508884754386195,6.45847742542981,0.6748746430610588,2.763753093399964,5.701634135131749,0.25,1.01451221589,3.8334502342425,2.8189380183525,1.739889196415,3.28528270136,4.02182137492,Unimodal
Sptbn1,0.0,2.300282186090016,-1.4850457082098054,0.04710144927536232,5.3187127558290115,8.095210321606263,11.1299768632,0.4468996910919649,0.5531003089080353,1.893100194737068,7.633638449509516,1.5394193953244113,5.318712755829011,8.836830954835031,0.25,2.258718089335,8.02042165242,5.761703563085,6.190261146099999,3.90059453975,5.50156743314,Bimodal
Abcd2,0.35851166890384256,2.113257366791198,0.9803478661498661,0.5833333333333334,2.3063399002079916,0.003951608946740071,9.26906238328,0.9139337163428952,0.0860662836571047,0.44504354553868886,6.4396257554180085,0.6329374714276456,2.306339900207991,5.207587625590974,0.25,0.8671564748352499,2.45601298995,1.5888565151147502,1.29545456044,3.3728206388,4.01297757765,Unimodal
Dntt,0.011688222505882861,1.9292738050897182,-0.04736275276785218,0.07548309178743962,4.496597013465348,2.3580096531723287,14.0890860931,0.7934258335957499,0.20657416640424547,2.566953234893905,10.265044245756345,2.6095203793357094,4.496597013465348,11.80997689542369,0.25,2.044534933045,5.897837914185001,3.8533029811400006,3.22481161952,5.84832946273,7.88984833048,Bimodal
Glis2,0.9906910621537989,1.808708772797185,2.16276108985019,0.5356280193236715,2.181582716315641,0.003312759311116964,9.91291547937,0.9172916767717167,0.08270832322829366,0.5319655081167303,6.348796996043977,0.7846795679008333,2.181582716315641,4.674571651914313,0.25,0.825073691801,2.35279944029,1.5277257484890001,1.3269577103,3.35771510673,4.16342675663,Unimodal
Ighv5-2,0.6124933280391216,1.1331360105531758,11.64867274202725,0.9752415458937198,1.9793713630990977,0.008121026222268013,11.3698812235,0.9881061262184668,0.011893873781533329,0.012572318431412833,3.075817926244184,0.08588681017433743,1.9793713630990977,4.204808438329794,0.25,0.887910647791,2.08863093956,1.2007202917689996,1.59310541106,1.53877691378,1.8700221343,Discarded
Ranbp17,0.996158416868233,1.619971231471757,2.988708626845182,0.33393719806763283,2.081061469910438,0.02936904376339633,9.92844212047,0.9091429632824942,0.0908570367175109,0.9003382336547432,6.24697309582458,0.8997817854701045,2.0810614699104377,3.452972378951867,0.25,0.9470719317580001,2.191157681655,1.244085749897,1.42450572075,3.45959760644,4.45710327177,Unimodal
P2ry2,9.459064279038198e-05,2.24762198544025,-0.3010489836385988,0.6189613526570048,2.8826595908308463,0.005322814812105503,9.41667849709,0.9001628818533839,0.09983711814661632,0.45457887053759977,6.903341141073125,0.7398085201039646,2.8826595908308463,6.617014917011891,0.25,1.0278150256699998,4.39075543491,3.36294040924,1.6850346168,3.57724308768,4.29298274968,Bimodal
Mannr,0.8990531286745416,1.0145232651476332,21.593753990953076,0.9607487922705314,1.2433166781780307,0.001641109976960875,8.65579255947,0.9873940124098294,0.01260598759017087,0.02104341663311071,2.2230338895740562,0.05863733370548592,1.2433166781780307,1.5705065810220635,0.25,0.70759236013,1.4465485271,0.73895616697,0.969454471341,1.13596734434,1.37895957998,Discarded
B830012L14Rik,0.9917459709124089,1.0098845433265038,35.97313968190238,0.8852657004830918,1.0853249662016526,-0.006121136834808749,9.05959431227,0.9687005290995178,0.03129947090051179,0.06433195382855818,1.9874330218346128,0.10994799164200726,1.0853249662016526,0.8975477744493779,0.25,0.65258743611875,1.2641043041625,0.6115168680437499,0.874374304025,1.04876361137,1.40242393691,Unimodal
Snai3,0.7272289332133424,2.6763367781770917,2.3403429239684987,0.9698067632850241,1.8745863038211399,0.0020472390126861084,8.43643860338,0.9957729468599034,0.004227053140096618,0.02500518816722074,7.499394271901429,0.03282977524138781,1.8745863038211399,5.57918104495538,0.25,0.64332119530325,1.5797224562425,0.93640126093925,0.8606422773815,2.30647578601,6.07510275578,Discarded
Itpk1,0.0,2.563700572343135,-1.4410386834507043,0.2832125603864734,3.8171407996868543,0.3016630604605739,10.4983998349,0.7145758164057388,0.2854241835942632,0.976759933317103,7.140633733288002,1.1789949846451733,3.8171407996868543,8.336046824566495,0.25,1.29272393667,6.88912657507,5.5964026384,2.40856068126,3.65668531399,4.80174366161,Bimodal
Pgr,0.0507142133337114,2.5200854120556455,-0.7050328673734496,0.731280193236715,3.0124577587295613,0.00014063944916742344,9.6485392864,0.9069819993433936,0.09301800065660681,0.23855341754014914,6.376651906412198,0.5004985836351059,3.012457758729562,7.070732454492023,0.25,0.93435012492,5.433565735,4.49921561008,1.60067980688,3.23257254604,3.83466737325,Unimodal
Cadps2,0.9933960136222001,1.4506878545625002,6.855038624577402,0.3423913043478261,1.798834572850911,0.018045969902491632,10.0300594919,0.9500821502171126,0.04991784978289334,0.8857231979819649,6.839626670531049,0.7988636443914929,1.798834572850911,2.665879899975881,0.25,0.87866232871,1.95425446747,1.0755921387599998,1.31722594268,3.85117233348,4.98610328269,Unimodal
G2e3,3.895550408083981e-05,2.1140458297303852,-0.8705952241488695,0.2807971014492754,3.4304137534132906,0.2773819012423564,10.6146020563,0.7713330379215279,0.22866696207847742,1.1059367222593355,7.058815879138147,1.3985264760220129,3.4304137534132906,7.336930058907094,0.25,1.238562872605,5.9610884169550005,4.722525544350001,2.25228315709,3.66693516412,5.0667500653,Bimodal
Nt5c3,0.0,2.253211368943926,-0.9528411466654441,0.014492753623188406,6.444132424112016,8.230775748949561,11.4285016684,0.3105007348695327,0.6894992651304641,2.533271502774906,8.06985129459954,1.2926343685214867,6.444132424112016,7.373487984637041,0.25,3.794520129865,8.519956059650001,4.725435929785001,7.495931614435,4.42103324615,5.83290366214,Bimodal
Dkk3,0.7564756437830373,1.06619330889278,38.912913604661036,0.9577294685990339,1.1157169993509715,0.006033121557245641,8.69988130978,0.980415904379974,0.019584095620026398,0.015327522467561834,1.6408520606311596,0.04463021951229102,1.1157169993509715,1.079263014836868,0.25,0.6493225224497501,1.325484551835,0.6761620293852499,0.8910342706275001,0.844679286805,1.03812550812,Discarded
Gm42963,0.5488792564525132,2.203081238087648,2.419530578243566,0.9873188405797102,2.177325395408143,-0.004802129431925595,8.93681995747,0.9981884057971014,0.0018115942028985507,0.013364047166183304,7.87768777929,0.023042796532628383,2.177325395408143,6.253616198322154,0.25,0.959064015067,1.95954898639,1.000484971323,1.4181426947,2.11561766988,6.15564204619,Discarded
Exoc3,0.0,2.20907823578327,-1.5166560131181248,0.11171497584541062,4.775344391961232,1.5971780719326236,10.5834880097,0.5455954279874033,0.4544045720125965,1.6843366325635103,7.31264768733291,1.609338508375695,4.775344391961232,8.111034870262472,0.25,1.9585312254849998,7.499001187245,5.5404699617599995,4.82843614106,3.70304207348,5.3926678436,Bimodal
Pkp2,0.9703557571021103,1.9839856236530433,3.8973086331952462,0.8568840579710145,1.7543740806045907,0.009145832414646726,8.82566600722,0.9830915826103089,0.016908417389691163,0.13671366754675904,6.90051828831093,0.19319772321756695,1.7543740806045907,4.043283285358324,0.25,0.748042426684,1.61702406159,0.868981634906,1.01873782567,3.40493089546,4.08539939838,Unimodal
Shkbp1,0.2622880744780115,1.5141037216726654,-0.9830385940724917,0.03683574879227053,4.379480935941402,2.589471525552891,10.2743409615,0.6485546024035211,0.35144539759647925,2.676694153242439,7.062767590664306,1.9126915970076075,4.379480935941401,5.835557746241279,0.25,2.364158643365,6.409243979565,4.0450853362,3.90548998656,3.84795691644,6.42171651329,Unimodal
Tk2,0.0,2.4758730505964155,-1.3972029761339375,0.23731884057971014,3.9858463842897405,0.4211996899100523,10.1815159628,0.7026438443207574,0.2973561556792373,1.1646635047806924,7.471129340596314,1.3555874163784623,3.9858463842897405,8.909525654842353,0.25,1.34723300887,7.1621213982050005,5.8148883893350005,2.60533779228,3.86011236855,5.13776875126,Bimodal
Trbj1-1,0.7774088116835748,2.7597519418283394,-0.11478570426002666,0.9849033816425121,2.91301659780948,0.0017522536555587553,10.2663807596,0.9957729468599866,0.0042270531400133106,0.012186137766483885,7.532924824191802,0.03125927734101243,2.91301659780948,9.87847064004656,0.25,0.898574153516,3.88962531336,2.991051159844,1.21836199617,2.14573540679,3.88962531336,Discarded
Trbc1,0.9936545341329179,1.8571504605065055,6.746113522833369,0.9444444444444444,2.045968761966783,-0.0018682562972408001,12.0945195433,0.9951690821256038,0.004830917874396135,0.06762158479054851,9.598594295765002,0.12662130958961668,2.045968761966783,6.254657700763429,0.25,0.8460608636239999,2.058119234215,1.212058370591,1.15451731603,3.57323541249,6.16233418468,Unimodal
